Timestamp_Accel,SystemActivated,AccelX,AccelY,AccelZ,AccelX_KF,AccelY_KF,AccelZ_KF,Roll,Pitch,Yaw,Timestamp_GPS,Speed,Latitude,Longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
158.54,1.0,-0.049,-0.02,0.019,-0.055,-0.021,0.013,-1.62,0.007,0.245,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
158.64,1.0,0.009,-0.007,0.019,-0.028,-0.019,0.015,-1.62,0.012,0.244,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
158.74,1.0,0.043,0.004,0.007,0.007,-0.008,0.014,-1.617,0.016,0.243,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
158.84,1.0,0.035,0.003,0.015,0.031,-0.002,0.014,-1.619,0.019,0.243,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
158.94,1.0,0.007,-0.014,0.02,0.023,0.0,0.019,-1.619,0.017,0.242,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
159.04,1.0,-0.016,-0.009,0.011,0.003,-0.021,0.016,-1.619,0.016,0.242,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
159.14,1.0,0.004,0.031,0.025,0.002,0.014,0.013,-1.619,0.016,0.241,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
159.24,1.0,-0.011,-0.001,-0.007,-0.002,0.016,0.01,-1.619,0.016,0.24,156.89000000000001,88.0,40.533882,-3.436451,649.8,6,5,270.4,0.352
159.34,1.0,-0.043,-0.013,0.016,-0.022,-0.009,0.005,-1.62,0.016,0.239,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.44,1.0,-0.018,0.018,0.022,-0.033,0.001,0.021,-1.621,0.014,0.238,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.54,1.0,0.026,0.022,0.011,0.0,0.019,0.015,-1.62,0.014,0.237,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.65,1.0,-0.001,-0.014,-0.016,0.008,0.005,-0.002,-1.621,0.016,0.236,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.74,1.0,-0.027,0.003,-0.0,-0.007,-0.001,-0.002,-1.623,0.016,0.235,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.84,1.0,-0.036,-0.013,-0.014,-0.03,-0.004,-0.005,-1.622,0.017,0.235,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
159.94,1.0,-0.003,0.004,-0.002,-0.018,-0.003,-0.007,-1.618,0.021,0.234,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
160.04,1.0,0.0,0.006,-0.009,-0.006,0.001,-0.007,-1.618,0.022,0.233,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
160.14,1.0,-0.002,0.018,-0.003,-0.003,0.011,-0.005,-1.622,0.025,0.232,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
160.24,1.0,0.003,0.002,-0.005,-0.004,0.009,-0.008,-1.622,0.024,0.232,157.95000000000002,87.9,40.533875,-3.436746,650.6,6,5,270.4,0.0
160.34,1.0,0.039,0.024,-0.006,0.014,0.01,-0.004,-1.623,0.024,0.232,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.44,1.0,-0.015,0.021,-0.024,0.012,0.017,-0.016,-1.623,0.019,0.231,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.54,1.0,-0.033,0.002,-0.006,-0.015,0.014,-0.012,-1.621,0.014,0.23,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.64,1.0,0.008,-0.002,-0.012,-0.007,0.007,-0.004,-1.619,0.014,0.229,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.74,1.0,-0.016,-0.007,0.001,-0.007,-0.003,-0.011,-1.615,0.019,0.228,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.85,1.0,-0.033,-0.002,-0.004,-0.022,-0.002,-0.002,-1.617,0.02,0.228,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
160.94,1.0,-0.009,0.01,-0.013,-0.016,0.007,-0.009,-1.618,0.018,0.227,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
161.06,1.0,-0.001,0.008,-0.002,-0.008,0.003,-0.006,-1.618,0.015,0.226,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
161.16,1.0,-0.003,0.015,-0.02,-0.006,0.012,-0.013,-1.615,0.01,0.225,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
161.25,1.0,-0.016,-0.017,-0.007,-0.008,0.0,-0.008,-1.615,0.01,0.224,158.92000000000002,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703
161.35,1.0,-0.018,0.003,-0.017,-0.017,-0.005,-0.014,-1.616,0.01,0.223,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.45,1.0,0.001,0.065,-0.021,-0.011,0.025,-0.016,-1.617,0.007,0.222,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.56,1.0,-0.012,0.007,-0.021,-0.006,0.033,-0.018,-1.617,0.006,0.221,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.65,1.0,-0.008,-0.014,-0.033,-0.008,0.001,-0.028,-1.617,0.005,0.22,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.75,1.0,-0.004,0.012,-0.034,-0.01,0.001,-0.03,-1.616,0.003,0.218,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.85,1.0,0.014,0.007,-0.047,0.006,0.007,-0.04,-1.609,0.002,0.217,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
161.95,1.0,-0.001,-0.021,-0.024,0.005,-0.0,-0.035,-1.604,-0.002,0.216,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
162.06,1.0,0.028,0.001,-0.025,0.011,-0.007,-0.027,-1.603,-0.006,0.215,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
162.16,1.0,0.021,0.019,-0.027,0.02,0.005,-0.027,-1.601,-0.007,0.214,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
162.26,1.0,0.006,-0.005,-0.032,0.014,0.007,-0.028,-1.597,-0.002,0.213,159.93,90.1,40.533882,-3.437326,653.0,6,5,269.6,0.703
162.35,1.0,-0.015,0.008,-0.012,0.002,0.003,-0.023,-1.593,-0.0,0.212,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.45,1.0,-0.008,0.026,-0.023,-0.007,0.013,-0.017,-1.593,-0.003,0.211,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.55,1.0,-0.038,0.028,-0.011,-0.021,0.027,-0.018,-1.594,-0.003,0.209,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.65,1.0,-0.017,0.028,-0.017,-0.02,0.023,-0.016,-1.594,-0.003,0.208,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.75,1.0,-0.001,-0.013,0.002,-0.015,0.012,-0.012,-1.594,-0.003,0.208,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.85,1.0,0.003,-0.015,-0.003,-0.006,-0.006,-0.003,-1.594,-0.002,0.207,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
162.95,1.0,0.01,0.015,-0.004,0.007,0.001,-0.005,-1.594,0.002,0.205,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
163.06,1.0,0.001,0.008,0.012,0.004,0.008,0.006,-1.598,0.005,0.204,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
163.16,1.0,0.002,0.02,-0.002,0.0,0.011,0.001,-1.599,0.004,0.203,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
163.25,1.0,0.017,0.024,0.006,0.008,0.017,0.002,-1.598,0.004,0.202,160.89000000000001,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352
163.37,1.0,0.014,0.029,-0.012,0.015,0.022,-0.004,-1.596,0.007,0.2,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.46,1.0,-0.013,0.017,-0.011,-0.001,0.022,-0.008,-1.596,0.007,0.199,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.56,1.0,-0.007,-0.002,-0.003,-0.006,0.012,-0.007,-1.598,0.006,0.199,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.66,1.0,-0.019,-0.032,-0.014,-0.011,-0.01,-0.008,-1.6,0.004,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.76,1.0,0.002,0.005,-0.02,-0.006,-0.008,-0.013,-1.598,0.0,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.86,1.0,0.019,-0.026,-0.006,0.006,-0.011,-0.014,-1.596,-0.002,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
163.97,1.0,-0.025,-0.034,-0.034,-0.0,-0.023,-0.019,-1.591,-0.004,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
164.07,1.0,-0.032,-0.008,-0.016,-0.023,-0.025,-0.019,-1.587,-0.004,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
164.16,1.0,-0.002,-0.018,-0.02,-0.015,-0.017,-0.021,-1.584,-0.0,0.198,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
164.26,1.0,0.004,-0.012,-0.018,-0.006,-0.016,-0.018,-1.583,0.001,0.197,161.89000000000001,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352
164.37,1.0,-0.012,-0.034,-0.004,-0.006,-0.024,-0.013,-1.584,0.004,0.197,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.46,1.0,0.003,-0.015,-0.014,-0.005,-0.022,-0.012,-1.583,0.002,0.196,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.56,1.0,0.031,-0.02,0.007,0.012,-0.016,-0.005,-1.583,0.006,0.196,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.66,1.0,0.01,0.008,-0.004,0.021,-0.006,-0.001,-1.581,0.005,0.196,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.76,1.0,-0.009,0.003,-0.009,0.005,-0.001,-0.006,-1.58,0.002,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.86,1.0,0.008,-0.015,-0.021,0.003,-0.003,-0.01,-1.579,0.001,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
164.96,1.0,0.029,-0.005,0.005,0.016,-0.009,-0.011,-1.579,0.003,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
165.06,1.0,-0.023,0.03,-0.004,0.004,0.003,-0.002,-1.58,0.008,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
165.17,1.0,0.016,0.019,0.013,-0.005,0.019,0.003,-1.578,0.007,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
165.26,1.0,0.038,0.003,-0.01,0.021,0.015,0.001,-1.576,0.008,0.195,162.89000000000001,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352
165.36,1.0,0.017,-0.006,0.013,0.025,0.003,0.001,-1.576,0.011,0.195,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.46,1.0,-0.011,0.003,-0.004,0.008,0.003,0.002,-1.577,0.01,0.195,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.57,1.0,-0.019,-0.001,-0.005,-0.007,0.001,0.0,-1.578,0.006,0.195,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.66,1.0,-0.002,-0.004,0.005,-0.009,-0.003,0.001,-1.579,0.004,0.195,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.76,1.0,-0.013,0.006,0.003,-0.01,0.001,0.001,-1.579,0.007,0.194,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.87,1.0,0.006,0.022,0.004,-0.004,0.011,0.003,-1.579,0.006,0.194,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
165.96,1.0,-0.003,0.045,-0.007,-0.0,0.028,-0.001,-1.577,0.004,0.193,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
166.07,1.0,0.003,0.058,-0.004,0.0,0.043,-0.002,-1.577,0.004,0.192,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
166.17,1.0,0.001,0.037,0.0,-0.0,0.043,-0.002,-1.577,0.002,0.191,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
166.27,1.0,0.007,0.042,0.004,0.006,0.041,-0.0,-1.577,0.002,0.19,163.92000000000002,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352
166.37,1.0,0.011,0.023,0.012,0.002,0.033,0.006,-1.579,0.005,0.189,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.47,1.0,-0.0,0.022,0.015,0.008,0.032,0.011,-1.582,0.003,0.189,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.57,1.0,-0.011,-0.004,0.008,-0.002,0.009,0.011,-1.582,0.003,0.188,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.67,1.0,-0.003,-0.012,-0.008,-0.003,-0.003,0.005,-1.582,0.002,0.188,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.77,1.0,0.003,0.015,0.009,-0.003,0.005,0.0,-1.584,-0.003,0.187,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.87,1.0,0.015,0.004,0.004,0.006,0.007,0.009,-1.586,-0.007,0.186,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
166.97,1.0,0.011,0.021,-0.022,0.013,0.013,-0.008,-1.585,-0.01,0.185,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
167.07,1.0,-0.003,0.015,-0.042,0.004,0.016,-0.025,-1.583,-0.014,0.184,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
167.17,1.0,0.018,0.007,-0.041,0.007,0.019,-0.036,-1.577,-0.02,0.183,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
167.27,1.0,0.014,0.023,-0.06,0.014,0.009,-0.046,-1.573,-0.021,0.182,164.89000000000001,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352
167.37,1.0,0.007,0.015,-0.043,0.009,0.011,-0.05,-1.573,-0.021,0.18,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.48,1.0,0.003,0.023,-0.051,0.005,0.02,-0.049,-1.573,-0.022,0.179,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.58,1.0,-0.022,-0.024,-0.035,-0.005,-0.0,-0.044,-1.573,-0.021,0.178,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.67,1.0,-0.053,-0.072,-0.045,-0.026,-0.029,-0.044,-1.573,-0.021,0.177,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.77,1.0,-0.008,-0.002,-0.023,-0.025,-0.027,-0.034,-1.574,-0.021,0.177,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.87,1.0,0.036,0.009,-0.014,0.001,-0.008,-0.022,-1.573,-0.021,0.177,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
167.97,1.0,0.024,-0.017,-0.024,0.023,-0.011,-0.021,-1.573,-0.02,0.177,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
168.07,1.0,-0.009,-0.025,-0.006,0.008,-0.01,-0.018,-1.576,-0.009,0.176,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
168.17,1.0,-0.01,-0.029,0.021,-0.003,-0.024,0.002,-1.577,-0.009,0.176,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
168.27,1.0,-0.013,-0.012,0.003,-0.011,-0.026,0.007,-1.577,-0.01,0.175,165.9,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352
168.37,1.0,-0.024,-0.022,-0.01,-0.02,-0.016,-0.003,-1.577,-0.01,0.175,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.48,1.0,-0.011,-0.051,0.016,-0.012,-0.03,0.003,-1.579,-0.013,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.58,1.0,0.008,-0.016,-0.007,-0.005,-0.033,0.003,-1.58,-0.008,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.69,1.0,0.015,-0.024,0.004,0.008,-0.024,0.001,-1.58,-0.005,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.79,1.0,0.006,-0.021,0.008,0.008,-0.023,0.006,-1.58,-0.011,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.88,1.0,0.002,-0.042,0.017,0.001,-0.036,0.009,-1.58,-0.012,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
168.98,1.0,0.037,-0.01,0.019,0.021,-0.02,0.018,-1.579,-0.013,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
169.08,1.0,0.011,-0.023,-0.016,0.022,-0.02,0.002,-1.579,-0.015,0.174,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
169.18,1.0,0.0,-0.006,0.003,0.005,-0.019,-0.0,-1.582,-0.015,0.173,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
169.28,1.0,-0.034,0.011,0.014,-0.011,-0.003,0.008,-1.583,-0.021,0.173,166.92000000000002,88.7,40.533875,-3.439385,660.0,4,5,269.3,0.0
169.38,1.0,0.03,-0.013,0.007,-0.002,-0.001,0.005,-1.582,-0.022,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.48,1.0,0.03,-0.063,-0.01,0.025,-0.024,0.001,-1.581,-0.022,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.58,1.0,-0.018,-0.039,0.012,0.005,-0.043,0.001,-1.583,-0.022,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.69,1.0,-0.054,-0.074,0.029,-0.026,-0.055,0.019,-1.583,-0.022,0.174,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.78,1.0,0.012,-0.044,0.005,-0.014,-0.052,0.014,-1.583,-0.022,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.88,1.0,-0.014,-0.046,-0.002,-0.009,-0.056,0.006,-1.583,-0.023,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
169.98,1.0,-0.008,0.02,0.012,-0.01,-0.017,0.007,-1.584,-0.023,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
170.08,1.0,0.021,0.033,0.009,0.001,0.009,0.009,-1.584,-0.024,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
170.19,1.0,-0.006,-0.078,0.027,0.004,-0.02,0.014,-1.583,-0.024,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
170.28,1.0,-0.01,-0.051,0.014,-0.002,-0.045,0.017,-1.584,-0.023,0.173,167.89000000000001,87.1,40.533878,-3.43967,660.2,4,5,269.3,0.0
170.39,1.0,-0.031,-0.049,0.019,-0.017,-0.049,0.017,-1.584,-0.02,0.174,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.49,1.0,0.006,-0.027,0.018,-0.012,-0.041,0.018,-1.586,-0.011,0.174,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.58,1.0,0.028,-0.024,0.016,0.011,-0.031,0.017,-1.588,-0.006,0.174,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.68,1.0,0.02,-0.027,-0.019,0.02,-0.027,0.004,-1.588,-0.006,0.174,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.79,1.0,0.011,-0.016,-0.03,0.02,-0.021,-0.016,-1.586,-0.005,0.175,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.89,1.0,0.002,-0.02,0.001,0.007,-0.016,-0.014,-1.586,0.004,0.176,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
170.99,1.0,0.02,-0.019,0.001,0.009,-0.02,0.001,-1.584,0.008,0.177,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
171.09,1.0,0.03,0.002,-0.014,0.022,-0.013,-0.008,-1.584,0.004,0.177,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
171.19,1.0,0.027,-0.005,-0.012,0.027,-0.009,-0.011,-1.583,0.002,0.177,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
171.29,1.0,-0.008,0.021,0.008,0.014,0.004,-0.006,-1.582,0.002,0.177,168.92000000000002,87.6,40.533875,-3.439961,661.0,4,5,269.6,0.352
171.39,1.0,0.017,0.012,-0.01,0.006,0.01,0.0,-1.58,0.008,0.177,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.49,1.0,0.013,-0.005,-0.011,0.015,0.007,-0.009,-1.577,0.013,0.177,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.6,1.0,0.012,0.009,-0.003,0.012,0.007,-0.007,-1.578,0.014,0.178,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.69,1.0,0.002,0.03,-0.021,0.006,0.012,-0.012,-1.575,0.009,0.177,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.79,1.0,0.007,0.029,-0.017,0.011,0.026,-0.015,-1.573,0.003,0.177,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.89,1.0,-0.028,0.028,-0.013,-0.009,0.029,-0.015,-1.572,0.003,0.175,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
171.99,1.0,-0.019,0.031,-0.007,-0.017,0.028,-0.007,-1.573,0.001,0.174,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
172.09,1.0,-0.058,0.031,-0.047,-0.026,0.029,-0.022,-1.573,0.003,0.173,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
172.19,1.0,-0.0,0.026,-0.006,-0.026,0.03,-0.031,-1.575,0.0,0.172,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
172.29,1.0,0.027,0.04,-0.003,-0.005,0.032,-0.002,-1.577,-0.001,0.171,169.89000000000001,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352
172.39,1.0,0.09,0.067,-0.035,0.04,0.053,-0.021,-1.575,-0.002,0.17,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.49,1.0,0.047,-0.015,-0.007,0.06,0.024,-0.018,-1.575,-0.0,0.169,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.6,1.0,-0.018,-0.006,-0.039,0.021,0.001,-0.026,-1.573,-0.0,0.169,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.69,1.0,0.01,0.015,-0.022,0.003,0.004,-0.026,-1.571,-0.005,0.167,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.8,1.0,-0.01,0.014,-0.021,0.006,0.014,-0.023,-1.567,-0.011,0.166,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.89,1.0,-0.021,0.024,-0.024,-0.012,0.014,-0.021,-1.565,-0.011,0.165,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
172.99,1.0,-0.046,0.027,-0.027,-0.025,0.025,-0.027,-1.563,-0.012,0.163,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
173.09,1.0,-0.033,-0.015,-0.025,-0.035,0.008,-0.025,-1.561,-0.009,0.162,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
173.19,1.0,0.017,-0.028,-0.035,-0.008,-0.01,-0.026,-1.56,-0.002,0.161,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
173.3,1.0,0.005,0.004,-0.039,-0.0,-0.011,-0.036,-1.561,-0.002,0.161,170.9,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703
173.39,1.0,-0.022,-0.017,-0.031,-0.008,-0.004,-0.035,-1.561,-0.001,0.16,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
173.5,1.0,0.019,-0.056,-0.046,-0.003,-0.029,-0.039,-1.56,-0.001,0.161,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
173.6,1.0,-0.011,-0.053,-0.048,0.004,-0.049,-0.043,-1.56,-0.001,0.161,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
173.71,1.0,-0.04,-0.03,-0.043,-0.022,-0.041,-0.045,-1.561,-0.001,0.162,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
173.8,1.0,-0.012,-0.05,-0.026,-0.025,-0.045,-0.035,-1.559,-0.001,0.162,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
173.9,1.0,0.012,-0.037,-0.037,-0.006,-0.041,-0.034,-1.554,0.002,0.164,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
174.0,1.0,0.026,-0.044,-0.006,0.02,-0.042,-0.025,-1.552,0.009,0.165,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
174.1,1.0,0.04,-0.016,-0.026,0.024,-0.033,-0.02,-1.55,0.015,0.166,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
174.2,1.0,-0.016,0.03,-0.021,0.009,-0.008,-0.021,-1.549,0.012,0.167,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
174.3,1.0,-0.053,-0.01,-0.014,-0.017,0.005,-0.017,-1.55,0.011,0.168,171.89000000000001,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703
174.4,1.0,-0.052,-0.011,-0.014,-0.039,-0.003,-0.014,-1.549,0.011,0.168,172.89000000000001,89.7,40.533855,-3.441108,662.7,6,5,269.3,0.352
